date,my_id,number_of_game_today,day_of_week,away_team,away_team_league,away_team_game_number,home_team,home_team_league,home_team_game_number,day_night,park_id
20230914,Boston Red SoxNew York Yankees20230914,0,Thu,New York Yankees,AL,147,Boston Red Sox,AL,147,N,BOS07
20230914,Chicago White SoxMinnesota Twins20230914,0,Thu,Minnesota Twins,AL,147,Chicago White Sox,AL,147,N,CHI12
20230914,Colorado RockiesSan Francisco Giants20230914,0,Thu,San Francisco Giants,NL,147,Colorado Rockies,NL,146,N,DEN02
20230914,Detroit TigersCincinnati Reds20230914,0,Thu,Cincinnati Reds,NL,148,Detroit Tigers,AL,146,D,DET05
20230914,Milwaukee BrewersMiami Marlins20230914,0,Thu,Miami Marlins,NL,147,Milwaukee Brewers,NL,146,D,MIL06
20230914,New York MetsArizona Diamondbacks20230914,0,Thu,Arizona Diamondbacks,NL,148,New York Mets,NL,146,D,NYC20
20230914,Philadelphia PhilliesAtlanta Braves20230914,0,Thu,Atlanta Braves,NL,146,Philadelphia Phillies,NL,146,D,PHI13
20230914,Pittsburgh PiratesWashington Nationals20230914,0,Thu,Washington Nationals,NL,147,Pittsburgh Pirates,NL,147,N,PIT08
20230914,Toronto Blue JaysTexas Rangers20230914,0,Thu,Texas Rangers,AL,146,Toronto Blue Jays,AL,147,N,TOR02
20230915,Los Angeles AngelsDetroit Tigers20230915,0,Fri,Detroit Tigers,AL,147,Los Angeles Angels,AL,148,N,ANA01
20230915,Arizona DiamondbacksChicago Cubs20230915,0,Fri,Chicago Cubs,NL,148,Arizona Diamondbacks,NL,149,N,PHO01
20230915,Baltimore OriolesTampa Bay Rays20230915,0,Fri,Tampa Bay Rays,AL,149,Baltimore Orioles,AL,147,N,WIL02
20230915,Chicago White SoxMinnesota Twins20230915,0,Fri,Minnesota Twins,AL,148,Chicago White Sox,AL,148,N,CHI12
20230915,Cleveland GuardiansTexas Rangers20230915,0,Fri,Texas Rangers,AL,147,Cleveland Guardians,AL,148,N,CLE08
20230915,Colorado RockiesSan Francisco Giants20230915,0,Fri,San Francisco Giants,NL,148,Colorado Rockies,NL,147,N,DEN02
20230915,Kansas City RoyalsHouston Astros20230915,0,Fri,Houston Astros,AL,148,Kansas City Royals,AL,148,N,KAN06
20230915,Miami MarlinsAtlanta Braves20230915,0,Fri,Atlanta Braves,NL,147,Miami Marlins,NL,148,N,MIA02
20230915,Milwaukee BrewersWashington Nationals20230915,0,Fri,Washington Nationals,NL,148,Milwaukee Brewers,NL,147,N,MIL06
20230915,New York MetsCincinnati Reds20230915,0,Fri,Cincinnati Reds,NL,149,New York Mets,NL,147,N,NYC20
20230915,Oakland AthleticsSan Diego Padres20230915,0,Fri,San Diego Padres,NL,148,Oakland Athletics,AL,147,N,OAK01
20230915,Pittsburgh PiratesNew York Yankees20230915,0,Fri,New York Yankees,AL,148,Pittsburgh Pirates,NL,148,N,PIT08
20230915,Seattle MarinersLos Angeles Dodgers20230915,0,Fri,Los Angeles Dodgers,NL,146,Seattle Mariners,AL,147,N,SEA03
20230915,St. Louis CardinalsPhiladelphia Phillies20230915,0,Fri,Philadelphia Phillies,NL,147,St. Louis Cardinals,NL,147,N,STL10
20230915,Toronto Blue JaysBoston Red Sox20230915,0,Fri,Boston Red Sox,AL,148,Toronto Blue Jays,AL,148,N,TOR02
20230916,Los Angeles AngelsDetroit Tigers20230916,0,Sat,Detroit Tigers,AL,148,Los Angeles Angels,AL,149,N,ANA01
20230916,Arizona DiamondbacksChicago Cubs20230916,0,Sat,Chicago Cubs,NL,149,Arizona Diamondbacks,NL,150,D,PHO01
20230916,Baltimore OriolesTampa Bay Rays20230916,0,Sat,Tampa Bay Rays,AL,150,Baltimore Orioles,AL,148,N,WIL02
20230916,Chicago White SoxMinnesota Twins20230916,0,Sat,Minnesota Twins,AL,149,Chicago White Sox,AL,149,N,CHI12
20230916,Cleveland GuardiansTexas Rangers20230916,0,Sat,Texas Rangers,AL,148,Cleveland Guardians,AL,149,N,CLE08
20230916,Colorado RockiesSan Francisco Giants20230916,0,Sat,San Francisco Giants,NL,149,Colorado Rockies,NL,148,N,DEN02
20230916,Kansas City RoyalsHouston Astros20230916,0,Sat,Houston Astros,AL,149,Kansas City Royals,AL,149,N,KAN06
20230916,Miami MarlinsAtlanta Braves20230916,0,Sat,Atlanta Braves,NL,148,Miami Marlins,NL,149,D,MIA02
20230916,Milwaukee BrewersWashington Nationals20230916,0,Sat,Washington Nationals,NL,149,Milwaukee Brewers,NL,148,N,MIL06
20230916,New York MetsCincinnati Reds20230916,0,Sat,Cincinnati Reds,NL,150,New York Mets,NL,148,N,NYC20
20230916,Oakland AthleticsSan Diego Padres20230916,0,Sat,San Diego Padres,NL,149,Oakland Athletics,AL,148,D,OAK01
20230916,Pittsburgh PiratesNew York Yankees20230916,0,Sat,New York Yankees,AL,149,Pittsburgh Pirates,NL,149,N,PIT08
20230916,Seattle MarinersLos Angeles Dodgers20230916,0,Sat,Los Angeles Dodgers,NL,147,Seattle Mariners,AL,148,N,SEA03
20230916,St. Louis CardinalsPhiladelphia Phillies20230916,0,Sat,Philadelphia Phillies,NL,148,St. Louis Cardinals,NL,148,N,STL10
20230916,Toronto Blue JaysBoston Red Sox20230916,0,Sat,Boston Red Sox,AL,149,Toronto Blue Jays,AL,149,D,TOR02
20230917,Los Angeles AngelsDetroit Tigers20230917,0,Sun,Detroit Tigers,AL,149,Los Angeles Angels,AL,150,D,ANA01
20230917,Arizona DiamondbacksChicago Cubs20230917,0,Sun,Chicago Cubs,NL,150,Arizona Diamondbacks,NL,151,D,PHO01
20230917,Baltimore OriolesTampa Bay Rays20230917,0,Sun,Tampa Bay Rays,AL,151,Baltimore Orioles,AL,149,D,WIL02
20230917,Chicago White SoxMinnesota Twins20230917,0,Sun,Minnesota Twins,AL,150,Chicago White Sox,AL,150,D,CHI12
20230917,Cleveland GuardiansTexas Rangers20230917,0,Sun,Texas Rangers,AL,149,Cleveland Guardians,AL,150,D,CLE08
20230917,Colorado RockiesSan Francisco Giants20230917,0,Sun,San Francisco Giants,NL,150,Colorado Rockies,NL,149,D,DEN02
20230917,Kansas City RoyalsHouston Astros20230917,0,Sun,Houston Astros,AL,150,Kansas City Royals,AL,150,D,KAN06
20230917,Miami MarlinsAtlanta Braves20230917,0,Sun,Atlanta Braves,NL,149,Miami Marlins,NL,150,D,MIA02
20230917,Milwaukee BrewersWashington Nationals20230917,0,Sun,Washington Nationals,NL,150,Milwaukee Brewers,NL,149,D,MIL06
20230917,New York MetsCincinnati Reds20230917,0,Sun,Cincinnati Reds,NL,151,New York Mets,NL,149,D,NYC20
20230917,Oakland AthleticsSan Diego Padres20230917,0,Sun,San Diego Padres,NL,150,Oakland Athletics,AL,149,D,OAK01
20230917,Pittsburgh PiratesNew York Yankees20230917,0,Sun,New York Yankees,AL,150,Pittsburgh Pirates,NL,150,D,PIT08
20230917,Seattle MarinersLos Angeles Dodgers20230917,0,Sun,Los Angeles Dodgers,NL,148,Seattle Mariners,AL,149,D,SEA03
20230917,St. Louis CardinalsPhiladelphia Phillies20230917,0,Sun,Philadelphia Phillies,NL,149,St. Louis Cardinals,NL,149,D,STL10
20230917,Toronto Blue JaysBoston Red Sox20230917,0,Sun,Boston Red Sox,AL,150,Toronto Blue Jays,AL,150,D,TOR02
20230918,Atlanta BravesPhiladelphia Phillies20230918,0,Mon,Philadelphia Phillies,NL,150,Atlanta Braves,NL,150,N,ATL03
20230918,Cincinnati RedsMinnesota Twins20230918,0,Mon,Minnesota Twins,AL,151,Cincinnati Reds,NL,152,N,DYE01
20230918,Houston AstrosBaltimore Orioles20230918,0,Mon,Baltimore Orioles,AL,150,Houston Astros,AL,151,N,HOU03
20230918,Kansas City RoyalsCleveland Guardians20230918,0,Mon,Cleveland Guardians,AL,151,Kansas City Royals,AL,151,D,KAN06
20230918,Los Angeles DodgersDetroit Tigers20230918,0,Mon,Detroit Tigers,AL,150,Los Angeles Dodgers,NL,149,N,LOS03
20230918,Miami MarlinsNew York Mets20230918,0,Mon,New York Mets,NL,150,Miami Marlins,NL,151,N,MIA02
20230918,Oakland AthleticsSeattle Mariners20230918,0,Mon,Seattle Mariners,AL,150,Oakland Athletics,AL,150,N,OAK01
20230918,San Diego PadresColorado Rockies20230918,0,Mon,Colorado Rockies,NL,150,San Diego Padres,NL,151,N,SAN02
20230918,St. Louis CardinalsMilwaukee Brewers20230918,0,Mon,Milwaukee Brewers,NL,150,St. Louis Cardinals,NL,150,N,STL10
20230918,Texas RangersBoston Red Sox20230918,0,Mon,Boston Red Sox,AL,151,Texas Rangers,AL,150,N,ARL03
20230918,Washington NationalsChicago White Sox20230918,0,Mon,Chicago White Sox,AL,151,Washington Nationals,NL,151,N,WAS11
20230919,Arizona DiamondbacksSan Francisco Giants20230919,0,Tue,San Francisco Giants,NL,151,Arizona Diamondbacks,NL,152,N,PHO01
20230919,Atlanta BravesPhiladelphia Phillies20230919,0,Tue,Philadelphia Phillies,NL,151,Atlanta Braves,NL,151,N,ATL03
20230919,Chicago CubsPittsburgh Pirates20230919,0,Tue,Pittsburgh Pirates,NL,151,Chicago Cubs,NL,151,N,CHI11
20230919,Cincinnati RedsMinnesota Twins20230919,0,Tue,Minnesota Twins,AL,152,Cincinnati Reds,NL,153,N,DYE01
20230919,Houston AstrosBaltimore Orioles20230919,0,Tue,Baltimore Orioles,AL,151,Houston Astros,AL,152,N,HOU03
20230919,Kansas City RoyalsCleveland Guardians20230919,0,Tue,Cleveland Guardians,AL,152,Kansas City Royals,AL,152,N,KAN06
20230919,Los Angeles DodgersDetroit Tigers20230919,0,Tue,Detroit Tigers,AL,151,Los Angeles Dodgers,NL,150,N,LOS03
20230919,Miami MarlinsNew York Mets20230919,0,Tue,New York Mets,NL,151,Miami Marlins,NL,152,N,MIA02
20230919,New York YankeesToronto Blue Jays20230919,0,Tue,Toronto Blue Jays,AL,151,New York Yankees,AL,151,N,NYC21
20230919,Oakland AthleticsSeattle Mariners20230919,0,Tue,Seattle Mariners,AL,151,Oakland Athletics,AL,151,N,OAK01
20230919,San Diego PadresColorado Rockies20230919,0,Tue,Colorado Rockies,NL,151,San Diego Padres,NL,152,N,SAN02
20230919,St. Louis CardinalsMilwaukee Brewers20230919,0,Tue,Milwaukee Brewers,NL,151,St. Louis Cardinals,NL,151,N,STL10
20230919,Tampa Bay RaysLos Angeles Angels20230919,0,Tue,Los Angeles Angels,AL,151,Tampa Bay Rays,AL,152,N,STP01
20230919,Texas RangersBoston Red Sox20230919,0,Tue,Boston Red Sox,AL,152,Texas Rangers,AL,151,N,ARL03
20230919,Washington NationalsChicago White Sox20230919,0,Tue,Chicago White Sox,AL,152,Washington Nationals,NL,152,N,WAS11
20230920,Arizona DiamondbacksSan Francisco Giants20230920,0,Wed,San Francisco Giants,NL,152,Arizona Diamondbacks,NL,153,N,PHO01
20230920,Atlanta BravesPhiladelphia Phillies20230920,0,Wed,Philadelphia Phillies,NL,152,Atlanta Braves,NL,152,N,ATL03
20230920,Chicago CubsPittsburgh Pirates20230920,0,Wed,Pittsburgh Pirates,NL,152,Chicago Cubs,NL,152,N,CHI11
20230920,Cincinnati RedsMinnesota Twins20230920,0,Wed,Minnesota Twins,AL,153,Cincinnati Reds,NL,154,N,DYE01
20230920,Houston AstrosBaltimore Orioles20230920,0,Wed,Baltimore Orioles,AL,152,Houston Astros,AL,153,D,HOU03
20230920,Kansas City RoyalsCleveland Guardians20230920,0,Wed,Cleveland Guardians,AL,153,Kansas City Royals,AL,153,D,KAN06
20230920,Los Angeles DodgersDetroit Tigers20230920,0,Wed,Detroit Tigers,AL,152,Los Angeles Dodgers,NL,151,N,LOS03
20230920,Miami MarlinsNew York Mets20230920,0,Wed,New York Mets,NL,152,Miami Marlins,NL,153,N,MIA02
20230920,New York YankeesToronto Blue Jays20230920,0,Wed,Toronto Blue Jays,AL,152,New York Yankees,AL,152,N,NYC21
20230920,Oakland AthleticsSeattle Mariners20230920,0,Wed,Seattle Mariners,AL,152,Oakland Athletics,AL,152,N,OAK01
20230920,San Diego PadresColorado Rockies20230920,0,Wed,Colorado Rockies,NL,152,San Diego Padres,NL,153,D,SAN02
20230920,St. Louis CardinalsMilwaukee Brewers20230920,0,Wed,Milwaukee Brewers,NL,152,St. Louis Cardinals,NL,152,N,STL10
20230920,Tampa Bay RaysLos Angeles Angels20230920,0,Wed,Los Angeles Angels,AL,152,Tampa Bay Rays,AL,153,N,STP01
20230920,Texas RangersBoston Red Sox20230920,0,Wed,Boston Red Sox,AL,153,Texas Rangers,AL,152,D,ARL03
20230920,Washington NationalsChicago White Sox20230920,0,Wed,Chicago White Sox,AL,153,Washington Nationals,NL,153,D,WAS11
20230921,Chicago CubsPittsburgh Pirates20230921,0,Thu,Pittsburgh Pirates,NL,153,Chicago Cubs,NL,153,N,CHI11
20230921,Cleveland GuardiansBaltimore Orioles20230921,0,Thu,Baltimore Orioles,AL,153,Cleveland Guardians,AL,154,N,CLE08
20230921,Los Angeles DodgersSan Francisco Giants20230921,0,Thu,San Francisco Giants,NL,153,Los Angeles Dodgers,NL,152,N,LOS03
20230921,New York YankeesToronto Blue Jays20230921,0,Thu,Toronto Blue Jays,AL,153,New York Yankees,AL,153,N,NYC21
20230921,Oakland AthleticsDetroit Tigers20230921,0,Thu,Detroit Tigers,AL,153,Oakland Athletics,AL,153,N,OAK01
20230921,Philadelphia PhilliesNew York Mets20230921,0,Thu,New York Mets,NL,153,Philadelphia Phillies,NL,153,N,PHI13
20230921,St. Louis CardinalsMilwaukee Brewers20230921,0,Thu,Milwaukee Brewers,NL,153,St. Louis Cardinals,NL,153,N,STL10
20230921,Tampa Bay RaysLos Angeles Angels20230921,0,Thu,Los Angeles Angels,AL,153,Tampa Bay Rays,AL,154,D,STP01
20230921,Washington NationalsAtlanta Braves20230921,0,Thu,Atlanta Braves,NL,153,Washington Nationals,NL,154,N,WAS11
20230922,Boston Red SoxChicago White Sox20230922,0,Fri,Chicago White Sox,AL,154,Boston Red Sox,AL,154,N,BOS07
20230922,Chicago CubsColorado Rockies20230922,0,Fri,Colorado Rockies,NL,153,Chicago Cubs,NL,154,D,CHI11
20230922,Cincinnati RedsPittsburgh Pirates20230922,0,Fri,Pittsburgh Pirates,NL,154,Cincinnati Reds,NL,155,N,DYE01
20230922,Cleveland GuardiansBaltimore Orioles20230922,0,Fri,Baltimore Orioles,AL,154,Cleveland Guardians,AL,155,N,CLE08
20230922,Houston AstrosKansas City Royals20230922,0,Fri,Kansas City Royals,AL,154,Houston Astros,AL,154,N,HOU03
20230922,Los Angeles DodgersSan Francisco Giants20230922,0,Fri,San Francisco Giants,NL,154,Los Angeles Dodgers,NL,153,N,LOS03
20230922,Miami MarlinsMilwaukee Brewers20230922,0,Fri,Milwaukee Brewers,NL,154,Miami Marlins,NL,154,N,MIA02
20230922,Minnesota TwinsLos Angeles Angels20230922,0,Fri,Los Angeles Angels,AL,154,Minnesota Twins,AL,154,N,MIN04
20230922,New York YankeesArizona Diamondbacks20230922,0,Fri,Arizona Diamondbacks,NL,154,New York Yankees,AL,154,N,NYC21
20230922,Oakland AthleticsDetroit Tigers20230922,0,Fri,Detroit Tigers,AL,154,Oakland Athletics,AL,154,N,OAK01
20230922,Philadelphia PhilliesNew York Mets20230922,0,Fri,New York Mets,NL,154,Philadelphia Phillies,NL,154,N,PHI13
20230922,San Diego PadresSt. Louis Cardinals20230922,0,Fri,St. Louis Cardinals,NL,154,San Diego Padres,NL,154,N,SAN02
20230922,Tampa Bay RaysToronto Blue Jays20230922,0,Fri,Toronto Blue Jays,AL,154,Tampa Bay Rays,AL,155,N,STP01
20230922,Texas RangersSeattle Mariners20230922,0,Fri,Seattle Mariners,AL,153,Texas Rangers,AL,153,N,ARL03
20230922,Washington NationalsAtlanta Braves20230922,0,Fri,Atlanta Braves,NL,154,Washington Nationals,NL,155,N,WAS11
